日付,時刻,始値,高値,安値,終値,出来高,売買代金
2017-06-19,15:00,577.00,577.00,577.00,577.00,13000,7501000
2017-06-19,14:55,578.00,579.00,578.00,579.00,5000,2892000
2017-06-19,14:50,577.00,577.00,577.00,577.00,14000,8078000
2017-06-19,14:45,,,,,0,0
2017-06-19,14:40,576.00,576.00,576.00,576.00,3000,1728000
2017-06-19,14:35,,,,,0,0
2017-06-19,14:30,,,,,0,0
2017-06-19,14:25,,,,,0,0
2017-06-19,14:20,,,,,0,0
2017-06-19,14:15,,,,,0,0
2017-06-19,14:10,,,,,0,0
2017-06-19,14:05,,,,,0,0
2017-06-19,14:00,578.00,578.00,577.00,577.00,2000,1155000
2017-06-19,13:55,,,,,0,0
2017-06-19,13:50,,,,,0,0
2017-06-19,13:45,,,,,0,0
2017-06-19,13:40,,,,,0,0
2017-06-19,13:35,,,,,0,0
2017-06-19,13:30,578.00,578.00,578.00,578.00,1000,578000
2017-06-19,13:25,579.00,579.00,579.00,579.00,2000,1158000
2017-06-19,13:20,,,,,0,0
2017-06-19,13:15,579.00,580.00,579.00,580.00,4000,2318000
2017-06-19,13:10,,,,,0,0
2017-06-19,13:05,,,,,0,0
2017-06-19,13:00,578.00,578.00,578.00,578.00,2000,1156000
2017-06-19,12:55,,,,,0,0
2017-06-19,12:50,578.00,578.00,578.00,578.00,5000,2890000
2017-06-19,12:45,,,,,0,0
2017-06-19,12:40,,,,,0,0
2017-06-19,12:35,577.00,577.00,577.00,577.00,2000,1154000
2017-06-19,12:30,577.00,577.00,576.00,576.00,6000,3460000
2017-06-19,12:25,,,,,0,0
2017-06-19,12:20,,,,,0,0
2017-06-19,12:15,,,,,0,0
2017-06-19,12:10,,,,,0,0
2017-06-19,12:05,,,,,0,0
2017-06-19,12:00,,,,,0,0
2017-06-19,11:55,,,,,0,0
2017-06-19,11:50,,,,,0,0
2017-06-19,11:45,,,,,0,0
2017-06-19,11:40,,,,,0,0
2017-06-19,11:35,,,,,0,0
2017-06-19,11:30,576.00,576.00,576.00,576.00,1000,576000
2017-06-19,11:25,577.00,577.00,576.00,576.00,8000,4613000
2017-06-19,11:20,,,,,0,0
2017-06-19,11:15,,,,,0,0
2017-06-19,11:10,,,,,0,0
2017-06-19,11:05,,,,,0,0
2017-06-19,11:00,,,,,0,0
2017-06-19,10:55,576.00,576.00,576.00,576.00,6000,3456000
2017-06-19,10:50,,,,,0,0
2017-06-19,10:45,576.00,576.00,576.00,576.00,1000,576000
2017-06-19,10:40,,,,,0,0
2017-06-19,10:35,,,,,0,0
2017-06-19,10:30,,,,,0,0
2017-06-19,10:25,,,,,0,0
2017-06-19,10:20,,,,,0,0
2017-06-19,10:15,577.00,577.00,577.00,577.00,5000,2885000
2017-06-19,10:10,,,,,0,0
2017-06-19,10:05,,,,,0,0
2017-06-19,10:00,,,,,0,0
2017-06-19,09:55,,,,,0,0
2017-06-19,09:50,,,,,0,0
2017-06-19,09:45,,,,,0,0
2017-06-19,09:40,,,,,0,0
2017-06-19,09:35,576.00,577.00,575.00,577.00,7000,4031000
2017-06-19,09:30,576.00,576.00,576.00,576.00,2000,1152000
2017-06-19,09:25,,,,,0,0
2017-06-19,09:20,,,,,0,0
2017-06-19,09:15,578.00,578.00,578.00,578.00,1000,578000
2017-06-19,09:10,579.00,579.00,578.00,578.00,9000,5203000
2017-06-19,09:05,575.00,579.00,575.00,579.00,8000,4615000
2017-06-19,09:00,577.00,577.00,577.00,577.00,1000,577000
