日付,時刻,始値,高値,安値,終値,出来高,売買代金
2017-06-19,15:00,1428.50,1428.50,1428.50,1428.50,464900,664109650
2017-06-19,14:55,1425.50,1428.50,1425.00,1428.00,132400,188948250
2017-06-19,14:50,1425.00,1426.00,1425.00,1425.00,65100,92795550
2017-06-19,14:45,1425.50,1425.50,1424.50,1425.00,65300,93050950
2017-06-19,14:40,1425.00,1425.50,1425.00,1425.50,30900,44035400
2017-06-19,14:35,1424.50,1426.00,1424.50,1425.00,50200,71541200
2017-06-19,14:30,1425.00,1425.50,1424.50,1424.50,31500,44884400
2017-06-19,14:25,1426.00,1426.00,1424.50,1425.50,34600,49317650
2017-06-19,14:20,1424.50,1426.50,1424.50,1426.50,39900,56882050
2017-06-19,14:15,1425.50,1425.50,1424.50,1424.50,35200,50168200
2017-06-19,14:10,1427.00,1427.00,1425.50,1425.50,30400,43347350
2017-06-19,14:05,1425.50,1427.00,1425.50,1427.00,33000,47066200
2017-06-19,14:00,1425.50,1426.00,1425.00,1425.50,31200,44474900
2017-06-19,13:55,1426.50,1426.50,1425.00,1425.50,24800,35356700
2017-06-19,13:50,1426.50,1426.50,1426.00,1426.00,13700,19539950
2017-06-19,13:45,1426.50,1427.00,1426.50,1426.50,23300,33246900
2017-06-19,13:40,1427.00,1427.00,1426.50,1426.50,14100,20118450
2017-06-19,13:35,1427.00,1427.50,1427.00,1427.00,19700,28113650
2017-06-19,13:30,1427.00,1427.50,1426.50,1427.00,22400,31968000
2017-06-19,13:25,1427.50,1427.50,1427.00,1427.00,18800,26831150
2017-06-19,13:20,1427.00,1428.00,1427.00,1427.00,25000,35686500
2017-06-19,13:15,1427.00,1427.00,1427.00,1427.00,19000,27113000
2017-06-19,13:10,1427.50,1427.50,1426.50,1426.50,20400,29112750
2017-06-19,13:05,1428.50,1428.50,1427.00,1427.00,36700,52392200
2017-06-19,13:00,1428.00,1428.50,1428.00,1428.00,20900,29849100
2017-06-19,12:55,1428.00,1428.00,1427.50,1428.00,22100,31554850
2017-06-19,12:50,1429.00,1429.00,1428.00,1428.00,28600,40852550
2017-06-19,12:45,1427.00,1429.00,1427.00,1428.50,40100,57260650
2017-06-19,12:40,1427.50,1427.50,1426.50,1427.00,28400,40532350
2017-06-19,12:35,1427.00,1427.00,1425.50,1427.00,38000,54205850
2017-06-19,12:30,1427.50,1428.50,1426.00,1426.50,89300,127443700
2017-06-19,12:25,,,,,0,0
2017-06-19,12:20,,,,,0,0
2017-06-19,12:15,,,,,0,0
2017-06-19,12:10,,,,,0,0
2017-06-19,12:05,,,,,0,0
2017-06-19,12:00,,,,,0,0
2017-06-19,11:55,,,,,0,0
2017-06-19,11:50,,,,,0,0
2017-06-19,11:45,,,,,0,0
2017-06-19,11:40,,,,,0,0
2017-06-19,11:35,,,,,0,0
2017-06-19,11:30,1428.50,1428.50,1428.50,1428.50,1400,1999900
2017-06-19,11:25,1428.50,1428.50,1428.00,1428.00,15700,22422350
2017-06-19,11:20,1427.50,1428.50,1427.50,1428.50,37900,54126500
2017-06-19,11:15,1427.50,1428.00,1427.00,1427.50,23700,33832900
2017-06-19,11:10,1428.00,1428.00,1427.50,1427.50,21100,30127250
2017-06-19,11:05,1427.00,1428.00,1427.00,1428.00,31700,45254700
2017-06-19,11:00,1427.50,1428.50,1426.00,1427.50,38700,55241100
2017-06-19,10:55,1427.00,1427.50,1426.00,1427.50,31200,44524250
2017-06-19,10:50,1428.50,1428.50,1427.00,1427.00,22200,31698500
2017-06-19,10:45,1429.50,1430.00,1429.00,1429.00,34700,49599700
2017-06-19,10:40,1429.50,1430.50,1429.00,1429.50,23200,33166200
2017-06-19,10:35,1428.00,1429.50,1428.00,1429.50,50100,71592550
2017-06-19,10:30,1429.00,1429.50,1428.00,1428.00,23400,33433750
2017-06-19,10:25,1429.00,1430.00,1427.50,1428.50,25600,36573350
2017-06-19,10:20,1429.50,1430.50,1428.50,1428.50,34200,48884100
2017-06-19,10:15,1430.50,1431.00,1429.50,1429.50,23100,33030900
2017-06-19,10:10,1431.00,1431.50,1430.00,1430.50,35200,50363250
2017-06-19,10:05,1430.50,1431.50,1430.00,1431.00,29900,42784250
2017-06-19,10:00,1432.50,1432.50,1430.00,1430.00,36000,51520100
2017-06-19,09:55,1432.00,1432.50,1432.00,1432.50,32000,45830450
2017-06-19,09:50,1434.50,1435.00,1432.00,1432.00,36800,52753350
2017-06-19,09:45,1434.00,1434.50,1433.50,1434.00,27600,39580850
2017-06-19,09:40,1434.00,1435.50,1433.50,1434.50,26500,38012750
2017-06-19,09:35,1432.50,1434.00,1432.00,1434.00,33700,48288200
2017-06-19,09:30,1434.50,1434.50,1433.00,1433.00,21400,30677100
2017-06-19,09:25,1432.50,1434.50,1431.50,1434.50,51700,74087600
2017-06-19,09:20,1433.00,1433.00,1429.50,1432.50,30400,43503150
2017-06-19,09:15,1430.00,1434.00,1429.50,1433.50,61900,88619850
2017-06-19,09:10,1429.00,1430.50,1426.00,1429.50,58100,82988200
2017-06-19,09:05,1424.50,1429.50,1423.50,1429.00,49100,70001300
2017-06-19,09:00,1430.00,1434.00,1424.00,1424.00,185300,264988800
