日付,時刻,始値,高値,安値,終値,出来高,売買代金
2017-06-19,15:00,1747.00,1747.00,1747.00,1747.00,600,1048200
2017-06-19,14:55,1740.00,1746.00,1740.00,1740.00,1800,3136500
2017-06-19,14:50,1740.00,1745.00,1738.00,1739.00,2100,3656200
2017-06-19,14:45,1738.00,1740.00,1738.00,1740.00,2000,3478700
2017-06-19,14:40,1734.00,1737.00,1734.00,1737.00,1100,1909000
2017-06-19,14:35,1737.00,1738.00,1734.00,1734.00,1600,2776900
2017-06-19,14:30,1734.00,1737.00,1734.00,1737.00,1400,2430200
2017-06-19,14:25,1735.00,1735.00,1732.00,1732.00,1600,2773400
2017-06-19,14:20,1738.00,1738.00,1734.00,1734.00,1300,2255700
2017-06-19,14:15,1729.00,1738.00,1729.00,1738.00,2000,3463400
2017-06-19,14:10,1732.00,1735.00,1727.00,1730.00,1700,2940800
2017-06-19,14:05,1692.00,1735.00,1692.00,1735.00,14300,24530300
2017-06-19,14:00,1691.00,1691.00,1691.00,1691.00,200,338200
2017-06-19,13:55,1688.00,1691.00,1688.00,1691.00,1000,1689300
2017-06-19,13:50,,,,,0,0
2017-06-19,13:45,,,,,0,0
2017-06-19,13:40,,,,,0,0
2017-06-19,13:35,,,,,0,0
2017-06-19,13:30,1692.00,1692.00,1692.00,1692.00,100,169200
2017-06-19,13:25,,,,,0,0
2017-06-19,13:20,,,,,0,0
2017-06-19,13:15,1692.00,1692.00,1692.00,1692.00,600,1015200
2017-06-19,13:10,,,,,0,0
2017-06-19,13:05,1686.00,1686.00,1686.00,1686.00,300,505800
2017-06-19,13:00,,,,,0,0
2017-06-19,12:55,,,,,0,0
2017-06-19,12:50,,,,,0,0
2017-06-19,12:45,,,,,0,0
2017-06-19,12:40,1693.00,1693.00,1693.00,1693.00,100,169300
2017-06-19,12:35,,,,,0,0
2017-06-19,12:30,1694.00,1694.00,1694.00,1694.00,200,338800
2017-06-19,12:25,,,,,0,0
2017-06-19,12:20,,,,,0,0
2017-06-19,12:15,,,,,0,0
2017-06-19,12:10,,,,,0,0
2017-06-19,12:05,,,,,0,0
2017-06-19,12:00,,,,,0,0
2017-06-19,11:55,,,,,0,0
2017-06-19,11:50,,,,,0,0
2017-06-19,11:45,,,,,0,0
2017-06-19,11:40,,,,,0,0
2017-06-19,11:35,,,,,0,0
2017-06-19,11:30,,,,,0,0
2017-06-19,11:25,,,,,0,0
2017-06-19,11:20,,,,,0,0
2017-06-19,11:15,,,,,0,0
2017-06-19,11:10,,,,,0,0
2017-06-19,11:05,,,,,0,0
2017-06-19,11:00,,,,,0,0
2017-06-19,10:55,,,,,0,0
2017-06-19,10:50,,,,,0,0
2017-06-19,10:45,1691.00,1691.00,1691.00,1691.00,100,169100
2017-06-19,10:40,,,,,0,0
2017-06-19,10:35,,,,,0,0
2017-06-19,10:30,,,,,0,0
2017-06-19,10:25,1680.00,1680.00,1680.00,1680.00,100,168000
2017-06-19,10:20,1681.00,1681.00,1680.00,1680.00,300,504200
2017-06-19,10:15,,,,,0,0
2017-06-19,10:10,1689.00,1689.00,1678.00,1678.00,1100,1849700
2017-06-19,10:05,,,,,0,0
2017-06-19,10:00,1691.00,1691.00,1691.00,1691.00,200,338200
2017-06-19,09:55,1693.00,1694.00,1693.00,1694.00,400,677400
2017-06-19,09:50,,,,,0,0
2017-06-19,09:45,,,,,0,0
2017-06-19,09:40,1686.00,1690.00,1681.00,1690.00,1000,1684100
2017-06-19,09:35,,,,,0,0
2017-06-19,09:30,,,,,0,0
2017-06-19,09:25,,,,,0,0
2017-06-19,09:20,,,,,0,0
2017-06-19,09:15,,,,,0,0
2017-06-19,09:10,1694.00,1694.00,1694.00,1694.00,400,677600
2017-06-19,09:05,,,,,0,0
2017-06-19,09:00,1680.00,1699.00,1680.00,1699.00,1900,3203300
