日付,時刻,始値,高値,安値,終値,出来高,売買代金
2017-06-19,15:00,1743.00,1743.00,1743.00,1743.00,1100,1917300
2017-06-19,14:55,1745.00,1745.00,1742.00,1742.00,600,1046200
2017-06-19,14:50,1743.00,1745.00,1742.00,1745.00,800,1394900
2017-06-19,14:45,1745.00,1745.00,1745.00,1745.00,100,174500
2017-06-19,14:40,,,,,0,0
2017-06-19,14:35,,,,,0,0
2017-06-19,14:30,,,,,0,0
2017-06-19,14:25,,,,,0,0
2017-06-19,14:20,1745.00,1745.00,1745.00,1745.00,200,349000
2017-06-19,14:15,,,,,0,0
2017-06-19,14:10,,,,,0,0
2017-06-19,14:05,1746.00,1746.00,1746.00,1746.00,100,174600
2017-06-19,14:00,,,,,0,0
2017-06-19,13:55,1749.00,1749.00,1749.00,1749.00,200,349800
2017-06-19,13:50,,,,,0,0
2017-06-19,13:45,,,,,0,0
2017-06-19,13:40,,,,,0,0
2017-06-19,13:35,1748.00,1748.00,1748.00,1748.00,100,174800
2017-06-19,13:30,1744.00,1744.00,1744.00,1744.00,100,174400
2017-06-19,13:25,,,,,0,0
2017-06-19,13:20,1745.00,1745.00,1742.00,1742.00,500,871900
2017-06-19,13:15,,,,,0,0
2017-06-19,13:10,,,,,0,0
2017-06-19,13:05,1743.00,1743.00,1743.00,1743.00,100,174300
2017-06-19,13:00,1742.00,1742.00,1742.00,1742.00,100,174200
2017-06-19,12:55,,,,,0,0
2017-06-19,12:50,,,,,0,0
2017-06-19,12:45,1744.00,1744.00,1744.00,1744.00,100,174400
2017-06-19,12:40,1744.00,1747.00,1744.00,1747.00,300,523700
2017-06-19,12:35,1737.00,1744.00,1737.00,1744.00,1300,2261600
2017-06-19,12:30,1746.00,1746.00,1744.00,1744.00,400,698100
2017-06-19,12:25,,,,,0,0
2017-06-19,12:20,,,,,0,0
2017-06-19,12:15,,,,,0,0
2017-06-19,12:10,,,,,0,0
2017-06-19,12:05,,,,,0,0
2017-06-19,12:00,,,,,0,0
2017-06-19,11:55,,,,,0,0
2017-06-19,11:50,,,,,0,0
2017-06-19,11:45,,,,,0,0
2017-06-19,11:40,,,,,0,0
2017-06-19,11:35,,,,,0,0
2017-06-19,11:30,,,,,0,0
2017-06-19,11:25,,,,,0,0
2017-06-19,11:20,,,,,0,0
2017-06-19,11:15,1745.00,1745.00,1745.00,1745.00,200,349000
2017-06-19,11:10,,,,,0,0
2017-06-19,11:05,,,,,0,0
2017-06-19,11:00,,,,,0,0
2017-06-19,10:55,1745.00,1745.00,1745.00,1745.00,100,174500
2017-06-19,10:50,,,,,0,0
2017-06-19,10:45,,,,,0,0
2017-06-19,10:40,,,,,0,0
2017-06-19,10:35,,,,,0,0
2017-06-19,10:30,,,,,0,0
2017-06-19,10:25,,,,,0,0
2017-06-19,10:20,1744.00,1744.00,1744.00,1744.00,100,174400
2017-06-19,10:15,,,,,0,0
2017-06-19,10:10,,,,,0,0
2017-06-19,10:05,,,,,0,0
2017-06-19,10:00,,,,,0,0
2017-06-19,09:55,,,,,0,0
2017-06-19,09:50,1740.00,1740.00,1740.00,1740.00,100,174000
2017-06-19,09:45,1738.00,1738.00,1738.00,1738.00,100,173800
2017-06-19,09:40,,,,,0,0
2017-06-19,09:35,1738.00,1749.00,1738.00,1748.00,700,1220800
2017-06-19,09:30,1733.00,1733.00,1733.00,1733.00,500,866500
2017-06-19,09:25,,,,,0,0
2017-06-19,09:20,1735.00,1735.00,1734.00,1734.00,200,346900
2017-06-19,09:15,1736.00,1736.00,1736.00,1736.00,100,173600
2017-06-19,09:10,1749.00,1749.00,1740.00,1740.00,200,348900
2017-06-19,09:05,1751.00,1751.00,1750.00,1750.00,200,350100
2017-06-19,09:00,1750.00,1750.00,1750.00,1750.00,800,1400000
