日付,時刻,始値,高値,安値,終値,出来高,売買代金
2017-06-19,15:00,5210.00,5210.00,5210.00,5210.00,400,2084000
2017-06-19,14:55,5210.00,5210.00,5170.00,5200.00,1400,7264000
2017-06-19,14:50,5180.00,5210.00,5180.00,5210.00,400,2079000
2017-06-19,14:45,5200.00,5200.00,5190.00,5190.00,500,2596000
2017-06-19,14:40,5200.00,5200.00,5200.00,5200.00,100,520000
2017-06-19,14:35,5180.00,5220.00,5180.00,5220.00,700,3642000
2017-06-19,14:30,,,,,0,0
2017-06-19,14:25,,,,,0,0
2017-06-19,14:20,5160.00,5220.00,5160.00,5220.00,500,2592000
2017-06-19,14:15,5160.00,5170.00,5160.00,5170.00,200,1033000
2017-06-19,14:10,5170.00,5170.00,5140.00,5170.00,2700,13915000
2017-06-19,14:05,5160.00,5170.00,5160.00,5170.00,500,2581000
2017-06-19,14:00,5180.00,5180.00,5170.00,5170.00,300,1552000
2017-06-19,13:55,5180.00,5180.00,5180.00,5180.00,200,1036000
2017-06-19,13:50,5190.00,5190.00,5190.00,5190.00,100,519000
2017-06-19,13:45,5190.00,5190.00,5180.00,5190.00,400,2075000
2017-06-19,13:40,5190.00,5190.00,5190.00,5190.00,200,1038000
2017-06-19,13:35,5180.00,5180.00,5180.00,5180.00,400,2072000
2017-06-19,13:30,,,,,0,0
2017-06-19,13:25,5190.00,5190.00,5180.00,5180.00,200,1037000
2017-06-19,13:20,5200.00,5200.00,5190.00,5190.00,200,1039000
2017-06-19,13:15,5190.00,5190.00,5190.00,5190.00,200,1038000
2017-06-19,13:10,5200.00,5200.00,5200.00,5200.00,100,520000
2017-06-19,13:05,5200.00,5200.00,5200.00,5200.00,100,520000
2017-06-19,13:00,5190.00,5190.00,5190.00,5190.00,100,519000
2017-06-19,12:55,5220.00,5220.00,5200.00,5200.00,400,2082000
2017-06-19,12:50,5210.00,5230.00,5210.00,5230.00,1600,8354000
2017-06-19,12:45,,,,,0,0
2017-06-19,12:40,5200.00,5200.00,5200.00,5200.00,400,2080000
2017-06-19,12:35,5180.00,5180.00,5160.00,5180.00,1100,5689000
2017-06-19,12:30,5180.00,5200.00,5170.00,5200.00,300,1555000
2017-06-19,12:25,,,,,0,0
2017-06-19,12:20,,,,,0,0
2017-06-19,12:15,,,,,0,0
2017-06-19,12:10,,,,,0,0
2017-06-19,12:05,,,,,0,0
2017-06-19,12:00,,,,,0,0
2017-06-19,11:55,,,,,0,0
2017-06-19,11:50,,,,,0,0
2017-06-19,11:45,,,,,0,0
2017-06-19,11:40,,,,,0,0
2017-06-19,11:35,,,,,0,0
2017-06-19,11:30,,,,,0,0
2017-06-19,11:25,,,,,0,0
2017-06-19,11:20,5180.00,5190.00,5180.00,5190.00,200,1037000
2017-06-19,11:15,5170.00,5170.00,5170.00,5170.00,100,517000
2017-06-19,11:10,5160.00,5180.00,5160.00,5180.00,700,3614000
2017-06-19,11:05,,,,,0,0
2017-06-19,11:00,,,,,0,0
2017-06-19,10:55,5180.00,5180.00,5170.00,5170.00,700,3620000
2017-06-19,10:50,,,,,0,0
2017-06-19,10:45,,,,,0,0
2017-06-19,10:40,5180.00,5180.00,5180.00,5180.00,300,1554000
2017-06-19,10:35,5200.00,5200.00,5180.00,5180.00,900,4673000
2017-06-19,10:30,,,,,0,0
2017-06-19,10:25,,,,,0,0
2017-06-19,10:20,5220.00,5220.00,5220.00,5220.00,200,1044000
2017-06-19,10:15,5210.00,5210.00,5210.00,5210.00,200,1042000
2017-06-19,10:10,,,,,0,0
2017-06-19,10:05,,,,,0,0
2017-06-19,10:00,,,,,0,0
2017-06-19,09:55,5180.00,5200.00,5180.00,5200.00,1000,5193000
2017-06-19,09:50,5170.00,5170.00,5170.00,5170.00,100,517000
2017-06-19,09:45,5180.00,5180.00,5160.00,5160.00,500,2583000
2017-06-19,09:40,,,,,0,0
2017-06-19,09:35,5200.00,5200.00,5200.00,5200.00,200,1040000
2017-06-19,09:30,5160.00,5170.00,5160.00,5170.00,300,1549000
2017-06-19,09:25,5200.00,5200.00,5170.00,5170.00,600,3111000
2017-06-19,09:20,5210.00,5210.00,5200.00,5200.00,400,2082000
2017-06-19,09:15,5240.00,5240.00,5240.00,5240.00,200,1048000
2017-06-19,09:10,5260.00,5290.00,5250.00,5280.00,1500,7909000
2017-06-19,09:05,5200.00,5250.00,5200.00,5250.00,1000,5227000
2017-06-19,09:00,5200.00,5200.00,5180.00,5190.00,1400,7275000
