日付,時刻,始値,高値,安値,終値,出来高,売買代金
2017-06-19,15:00,1007.00,1007.00,1007.00,1007.00,3900,3927300
2017-06-19,14:55,1005.00,1007.00,1005.00,1007.00,3000,3018200
2017-06-19,14:50,1005.00,1007.00,1005.00,1005.00,2000,2011300
2017-06-19,14:45,1006.00,1007.00,1005.00,1006.00,4700,4726400
2017-06-19,14:40,1005.00,1006.00,1005.00,1006.00,300,301700
2017-06-19,14:35,1002.00,1007.00,1002.00,1006.00,4800,4825200
2017-06-19,14:30,,,,,0,0
2017-06-19,14:25,1002.00,1002.00,1002.00,1002.00,100,100200
2017-06-19,14:20,,,,,0,0
2017-06-19,14:15,1002.00,1002.00,1002.00,1002.00,100,100200
2017-06-19,14:10,1000.00,1001.00,1000.00,1001.00,3400,3400400
2017-06-19,14:05,1001.00,1001.00,1001.00,1001.00,100,100100
2017-06-19,14:00,1002.00,1002.00,1001.00,1001.00,700,700900
2017-06-19,13:55,1003.00,1003.00,1002.00,1003.00,800,802000
2017-06-19,13:50,1005.00,1005.00,1005.00,1005.00,500,502500
2017-06-19,13:45,1004.00,1005.00,1004.00,1005.00,300,301300
2017-06-19,13:40,,,,,0,0
2017-06-19,13:35,,,,,0,0
2017-06-19,13:30,1008.00,1009.00,1006.00,1006.00,1900,1914300
2017-06-19,13:25,1008.00,1008.00,1008.00,1008.00,100,100800
2017-06-19,13:20,1008.00,1008.00,1008.00,1008.00,900,907200
2017-06-19,13:15,,,,,0,0
2017-06-19,13:10,1007.00,1008.00,1007.00,1008.00,200,201500
2017-06-19,13:05,1006.00,1008.00,1006.00,1006.00,2700,2719200
2017-06-19,13:00,1004.00,1004.00,1004.00,1004.00,200,200800
2017-06-19,12:55,1002.00,1003.00,1002.00,1003.00,1600,1604300
2017-06-19,12:50,1001.00,1002.00,1001.00,1002.00,200,200300
2017-06-19,12:45,1001.00,1001.00,1001.00,1001.00,100,100100
2017-06-19,12:40,1002.00,1002.00,1001.00,1002.00,1500,1502400
2017-06-19,12:35,1001.00,1003.00,1000.00,1003.00,5000,5005400
2017-06-19,12:30,1004.00,1004.00,1000.00,1000.00,1700,1703400
2017-06-19,12:25,,,,,0,0
2017-06-19,12:20,,,,,0,0
2017-06-19,12:15,,,,,0,0
2017-06-19,12:10,,,,,0,0
2017-06-19,12:05,,,,,0,0
2017-06-19,12:00,,,,,0,0
2017-06-19,11:55,,,,,0,0
2017-06-19,11:50,,,,,0,0
2017-06-19,11:45,,,,,0,0
2017-06-19,11:40,,,,,0,0
2017-06-19,11:35,,,,,0,0
2017-06-19,11:30,,,,,0,0
2017-06-19,11:25,1008.00,1008.00,1008.00,1008.00,100,100800
2017-06-19,11:20,,,,,0,0
2017-06-19,11:15,,,,,0,0
2017-06-19,11:10,1007.00,1007.00,1007.00,1007.00,100,100700
2017-06-19,11:05,1006.00,1008.00,1006.00,1007.00,700,704500
2017-06-19,11:00,1008.00,1010.00,1007.00,1009.00,3000,3023300
2017-06-19,10:55,1007.00,1008.00,1006.00,1006.00,900,906200
2017-06-19,10:50,,,,,0,0
2017-06-19,10:45,1005.00,1011.00,1005.00,1007.00,6100,6147500
2017-06-19,10:40,1005.00,1005.00,1005.00,1005.00,100,100500
2017-06-19,10:35,1005.00,1005.00,1003.00,1004.00,4400,4418700
2017-06-19,10:30,1006.00,1006.00,1006.00,1006.00,100,100600
2017-06-19,10:25,1007.00,1007.00,1007.00,1007.00,200,201400
2017-06-19,10:20,1008.00,1008.00,1008.00,1008.00,200,201600
2017-06-19,10:15,1007.00,1009.00,1007.00,1009.00,600,604800
2017-06-19,10:10,1005.00,1006.00,1004.00,1006.00,3800,3820000
2017-06-19,10:05,1010.00,1012.00,1004.00,1004.00,4700,4735000
2017-06-19,10:00,1011.00,1011.00,1011.00,1011.00,200,202200
2017-06-19,09:55,1011.00,1011.00,1010.00,1010.00,300,303100
2017-06-19,09:50,1008.00,1010.00,1008.00,1010.00,800,807500
2017-06-19,09:45,1012.00,1012.00,1009.00,1009.00,2400,2423900
2017-06-19,09:40,1012.00,1013.00,1011.00,1011.00,1000,1011400
2017-06-19,09:35,1010.00,1015.00,1010.00,1015.00,2300,2328000
2017-06-19,09:30,1009.00,1010.00,1009.00,1009.00,600,605500
2017-06-19,09:25,1015.00,1016.00,1015.00,1015.00,1000,1015300
2017-06-19,09:20,1009.00,1016.00,1009.00,1015.00,5300,5373000
2017-06-19,09:15,1009.00,1010.00,1008.00,1009.00,1300,1311700
2017-06-19,09:10,1005.00,1015.00,1005.00,1010.00,23100,23362300
2017-06-19,09:05,1005.00,1005.00,1002.00,1003.00,1400,1404900
2017-06-19,09:00,1008.00,1008.00,1003.00,1005.00,7000,7052000
