日付,時刻,始値,高値,安値,終値,出来高,売買代金
2017-06-20,15:00,294.00,294.00,294.00,294.00,78000,22932000
2017-06-20,14:55,294.00,294.00,293.00,293.00,52000,15272000
2017-06-20,14:50,294.00,294.00,294.00,294.00,2000,588000
2017-06-20,14:45,294.00,294.00,294.00,294.00,1000,294000
2017-06-20,14:40,295.00,295.00,295.00,295.00,5000,1475000
2017-06-20,14:35,295.00,295.00,295.00,295.00,28000,8260000
2017-06-20,14:30,,,,,0,0
2017-06-20,14:25,295.00,295.00,295.00,295.00,2000,590000
2017-06-20,14:20,,,,,0,0
2017-06-20,14:15,,,,,0,0
2017-06-20,14:10,296.00,296.00,296.00,296.00,2000,592000
2017-06-20,14:05,296.00,296.00,296.00,296.00,41000,12136000
2017-06-20,14:00,296.00,296.00,296.00,296.00,11000,3256000
2017-06-20,13:55,,,,,0,0
2017-06-20,13:50,295.00,295.00,295.00,295.00,2000,590000
2017-06-20,13:45,295.00,295.00,295.00,295.00,3000,885000
2017-06-20,13:40,295.00,295.00,295.00,295.00,1000,295000
2017-06-20,13:35,295.00,295.00,295.00,295.00,41000,12095000
2017-06-20,13:30,,,,,0,0
2017-06-20,13:25,295.00,295.00,295.00,295.00,1000,295000
2017-06-20,13:20,295.00,295.00,295.00,295.00,2000,590000
2017-06-20,13:15,295.00,295.00,295.00,295.00,3000,885000
2017-06-20,13:10,295.00,295.00,295.00,295.00,5000,1475000
2017-06-20,13:05,296.00,296.00,296.00,296.00,2000,592000
2017-06-20,13:00,295.00,295.00,295.00,295.00,1000,295000
2017-06-20,12:55,295.00,295.00,295.00,295.00,5000,1475000
2017-06-20,12:50,,,,,0,0
2017-06-20,12:45,296.00,296.00,296.00,296.00,48000,14208000
2017-06-20,12:40,296.00,296.00,296.00,296.00,16000,4736000
2017-06-20,12:35,296.00,297.00,296.00,297.00,3000,889000
2017-06-20,12:30,295.00,296.00,295.00,296.00,57000,16852000
2017-06-20,12:25,,,,,0,0
2017-06-20,12:20,,,,,0,0
2017-06-20,12:15,,,,,0,0
2017-06-20,12:10,,,,,0,0
2017-06-20,12:05,,,,,0,0
2017-06-20,12:00,,,,,0,0
2017-06-20,11:55,,,,,0,0
2017-06-20,11:50,,,,,0,0
2017-06-20,11:45,,,,,0,0
2017-06-20,11:40,,,,,0,0
2017-06-20,11:35,,,,,0,0
2017-06-20,11:30,296.00,296.00,296.00,296.00,4000,1184000
2017-06-20,11:25,295.00,296.00,295.00,296.00,7000,2068000
2017-06-20,11:20,,,,,0,0
2017-06-20,11:15,296.00,296.00,296.00,296.00,2000,592000
2017-06-20,11:10,296.00,296.00,296.00,296.00,29000,8584000
2017-06-20,11:05,295.00,295.00,295.00,295.00,49000,14455000
2017-06-20,11:00,294.00,294.00,294.00,294.00,1000,294000
2017-06-20,10:55,295.00,295.00,295.00,295.00,1000,295000
2017-06-20,10:50,295.00,295.00,295.00,295.00,2000,590000
2017-06-20,10:45,295.00,295.00,295.00,295.00,1000,295000
2017-06-20,10:40,294.00,294.00,294.00,294.00,4000,1176000
2017-06-20,10:35,294.00,294.00,294.00,294.00,1000,294000
2017-06-20,10:30,294.00,294.00,294.00,294.00,23000,6762000
2017-06-20,10:25,,,,,0,0
2017-06-20,10:20,,,,,0,0
2017-06-20,10:15,293.00,293.00,293.00,293.00,1000,293000
2017-06-20,10:10,293.00,293.00,293.00,293.00,1000,293000
2017-06-20,10:05,,,,,0,0
2017-06-20,10:00,293.00,293.00,293.00,293.00,29000,8497000
2017-06-20,09:55,293.00,293.00,293.00,293.00,8000,2344000
2017-06-20,09:50,293.00,293.00,293.00,293.00,2000,586000
2017-06-20,09:45,,,,,0,0
2017-06-20,09:40,293.00,293.00,293.00,293.00,2000,586000
2017-06-20,09:35,293.00,294.00,293.00,293.00,5000,1466000
2017-06-20,09:30,293.00,293.00,293.00,293.00,8000,2344000
2017-06-20,09:25,,,,,0,0
2017-06-20,09:20,293.00,293.00,292.00,293.00,32000,9369000
2017-06-20,09:15,294.00,294.00,294.00,294.00,13000,3822000
2017-06-20,09:10,294.00,294.00,293.00,294.00,14000,4114000
2017-06-20,09:05,294.00,294.00,294.00,294.00,24000,7056000
2017-06-20,09:00,294.00,295.00,294.00,294.00,80000,23560000
