日付,時刻,始値,高値,安値,終値,出来高,売買代金
2017-06-20,15:00,3830.00,3830.00,3830.00,3830.00,4900,18767000
2017-06-20,14:55,3835.00,3845.00,3830.00,3830.00,7900,30308000
2017-06-20,14:50,3835.00,3835.00,3830.00,3835.00,1600,6135500
2017-06-20,14:45,3830.00,3840.00,3830.00,3840.00,600,2301000
2017-06-20,14:40,3830.00,3835.00,3830.00,3835.00,2300,8815500
2017-06-20,14:35,3830.00,3830.00,3830.00,3830.00,1500,5745000
2017-06-20,14:30,3830.00,3830.00,3830.00,3830.00,400,1532000
2017-06-20,14:25,3830.00,3830.00,3830.00,3830.00,1100,4213000
2017-06-20,14:20,3830.00,3830.00,3830.00,3830.00,500,1915000
2017-06-20,14:15,3825.00,3835.00,3825.00,3825.00,1500,5744500
2017-06-20,14:10,3825.00,3830.00,3825.00,3830.00,1000,3829500
2017-06-20,14:05,3825.00,3825.00,3820.00,3825.00,1000,3823500
2017-06-20,14:00,3830.00,3830.00,3825.00,3825.00,2000,7654500
2017-06-20,13:55,3835.00,3835.00,3835.00,3835.00,800,3068000
2017-06-20,13:50,3835.00,3835.00,3825.00,3825.00,2600,9960000
2017-06-20,13:45,3835.00,3835.00,3835.00,3835.00,500,1917500
2017-06-20,13:40,3830.00,3830.00,3830.00,3830.00,200,766000
2017-06-20,13:35,3835.00,3835.00,3835.00,3835.00,300,1150500
2017-06-20,13:30,3835.00,3835.00,3835.00,3835.00,500,1917500
2017-06-20,13:25,3835.00,3835.00,3835.00,3835.00,700,2684500
2017-06-20,13:20,3840.00,3840.00,3830.00,3830.00,1500,5754000
2017-06-20,13:15,,,,,0,0
2017-06-20,13:10,3840.00,3840.00,3840.00,3840.00,900,3456000
2017-06-20,13:05,3835.00,3840.00,3835.00,3840.00,1400,5374000
2017-06-20,13:00,,,,,0,0
2017-06-20,12:55,3840.00,3840.00,3830.00,3835.00,4700,18032000
2017-06-20,12:50,,,,,0,0
2017-06-20,12:45,3850.00,3855.00,3840.00,3845.00,3000,11538500
2017-06-20,12:40,3840.00,3845.00,3840.00,3845.00,1100,4229000
2017-06-20,12:35,3840.00,3840.00,3840.00,3840.00,300,1152000
2017-06-20,12:30,3835.00,3850.00,3835.00,3850.00,1600,6140000
2017-06-20,12:25,,,,,0,0
2017-06-20,12:20,,,,,0,0
2017-06-20,12:15,,,,,0,0
2017-06-20,12:10,,,,,0,0
2017-06-20,12:05,,,,,0,0
2017-06-20,12:00,,,,,0,0
2017-06-20,11:55,,,,,0,0
2017-06-20,11:50,,,,,0,0
2017-06-20,11:45,,,,,0,0
2017-06-20,11:40,,,,,0,0
2017-06-20,11:35,,,,,0,0
2017-06-20,11:30,,,,,0,0
2017-06-20,11:25,3845.00,3845.00,3835.00,3840.00,3400,13053500
2017-06-20,11:20,3845.00,3845.00,3845.00,3845.00,400,1538000
2017-06-20,11:15,,,,,0,0
2017-06-20,11:10,3850.00,3850.00,3850.00,3850.00,100,385000
2017-06-20,11:05,3845.00,3845.00,3840.00,3845.00,2100,8071000
2017-06-20,11:00,3830.00,3840.00,3830.00,3840.00,1300,4987500
2017-06-20,10:55,3835.00,3835.00,3825.00,3825.00,2300,8805500
2017-06-20,10:50,3835.00,3835.00,3835.00,3835.00,400,1534000
2017-06-20,10:45,,,,,0,0
2017-06-20,10:40,3825.00,3835.00,3820.00,3835.00,3100,11859500
2017-06-20,10:35,3840.00,3840.00,3825.00,3825.00,1500,5754000
2017-06-20,10:30,3845.00,3845.00,3845.00,3845.00,900,3460500
2017-06-20,10:25,3840.00,3840.00,3840.00,3840.00,100,384000
2017-06-20,10:20,3850.00,3855.00,3845.00,3845.00,1800,6929500
2017-06-20,10:15,3855.00,3855.00,3855.00,3855.00,100,385500
2017-06-20,10:10,,,,,0,0
2017-06-20,10:05,3845.00,3855.00,3845.00,3855.00,1500,5773000
2017-06-20,10:00,3830.00,3840.00,3825.00,3840.00,2700,10356000
2017-06-20,09:55,3830.00,3830.00,3825.00,3830.00,1400,5361500
2017-06-20,09:50,3835.00,3835.00,3835.00,3835.00,200,767000
2017-06-20,09:45,3850.00,3850.00,3835.00,3835.00,1200,4613000
2017-06-20,09:40,3850.00,3850.00,3850.00,3850.00,900,3465000
2017-06-20,09:35,3860.00,3865.00,3850.00,3850.00,4000,15439000
2017-06-20,09:30,,,,,0,0
2017-06-20,09:25,3865.00,3865.00,3855.00,3855.00,2500,9645500
2017-06-20,09:20,3855.00,3870.00,3855.00,3870.00,2600,10049500
2017-06-20,09:15,3845.00,3855.00,3840.00,3850.00,1300,5001500
2017-06-20,09:10,3855.00,3855.00,3840.00,3845.00,2600,9994500
2017-06-20,09:05,3860.00,3860.00,3850.00,3850.00,1900,7324000
2017-06-20,09:00,3850.00,3865.00,3845.00,3860.00,3100,11944000
