日付,時刻,始値,高値,安値,終値,出来高,売買代金
2017-06-20,15:00,1958.00,1958.00,1958.00,1958.00,10600,20754800
2017-06-20,14:55,1961.00,1962.00,1958.00,1958.00,6000,11762700
2017-06-20,14:50,1961.00,1961.00,1961.00,1961.00,2000,3922000
2017-06-20,14:45,1962.00,1963.00,1961.00,1961.00,2900,5690500
2017-06-20,14:40,1961.00,1962.00,1961.00,1961.00,1700,3334300
2017-06-20,14:35,1962.00,1962.00,1961.00,1961.00,800,1569400
2017-06-20,14:30,1963.00,1963.00,1962.00,1962.00,1300,2551700
2017-06-20,14:25,1964.00,1964.00,1964.00,1964.00,200,392800
2017-06-20,14:20,1964.00,1964.00,1963.00,1964.00,2000,3927800
2017-06-20,14:15,1964.00,1964.00,1964.00,1964.00,200,392800
2017-06-20,14:10,1963.00,1963.00,1963.00,1963.00,1600,3140800
2017-06-20,14:05,,,,,0,0
2017-06-20,14:00,1963.00,1963.00,1962.00,1963.00,800,1570300
2017-06-20,13:55,1963.00,1963.00,1963.00,1963.00,600,1177800
2017-06-20,13:50,1963.00,1963.00,1962.00,1962.00,600,1177700
2017-06-20,13:45,1964.00,1964.00,1964.00,1964.00,100,196400
2017-06-20,13:40,1963.00,1963.00,1963.00,1963.00,200,392600
2017-06-20,13:35,1964.00,1964.00,1964.00,1964.00,1200,2356800
2017-06-20,13:30,1964.00,1964.00,1964.00,1964.00,300,589200
2017-06-20,13:25,1964.00,1964.00,1964.00,1964.00,500,982000
2017-06-20,13:20,1964.00,1964.00,1964.00,1964.00,400,785600
2017-06-20,13:15,1966.00,1966.00,1965.00,1965.00,1300,2555200
2017-06-20,13:10,,,,,0,0
2017-06-20,13:05,1966.00,1966.00,1966.00,1966.00,100,196600
2017-06-20,13:00,1967.00,1967.00,1966.00,1966.00,800,1573400
2017-06-20,12:55,1967.00,1967.00,1966.00,1967.00,1200,2360000
2017-06-20,12:50,1968.00,1968.00,1968.00,1968.00,500,984000
2017-06-20,12:45,1965.00,1968.00,1965.00,1967.00,3600,7078800
2017-06-20,12:40,1965.00,1965.00,1964.00,1964.00,2000,3929300
2017-06-20,12:35,,,,,0,0
2017-06-20,12:30,1960.00,1965.00,1960.00,1965.00,4500,8829700
2017-06-20,12:25,,,,,0,0
2017-06-20,12:20,,,,,0,0
2017-06-20,12:15,,,,,0,0
2017-06-20,12:10,,,,,0,0
2017-06-20,12:05,,,,,0,0
2017-06-20,12:00,,,,,0,0
2017-06-20,11:55,,,,,0,0
2017-06-20,11:50,,,,,0,0
2017-06-20,11:45,,,,,0,0
2017-06-20,11:40,,,,,0,0
2017-06-20,11:35,,,,,0,0
2017-06-20,11:30,,,,,0,0
2017-06-20,11:25,1962.00,1962.00,1961.00,1961.00,900,1765100
2017-06-20,11:20,1963.00,1963.00,1962.00,1962.00,3800,7459000
2017-06-20,11:15,1964.00,1964.00,1964.00,1964.00,100,196400
2017-06-20,11:10,1965.00,1965.00,1964.00,1964.00,900,1768000
2017-06-20,11:05,1964.00,1965.00,1963.00,1965.00,5000,9818000
2017-06-20,11:00,1963.00,1964.00,1963.00,1964.00,1200,2355700
2017-06-20,10:55,1964.00,1964.00,1963.00,1963.00,900,1767300
2017-06-20,10:50,1965.00,1965.00,1965.00,1965.00,600,1179000
2017-06-20,10:45,1964.00,1966.00,1964.00,1966.00,2300,4519800
2017-06-20,10:40,1964.00,1964.00,1964.00,1964.00,600,1178400
2017-06-20,10:35,1964.00,1964.00,1964.00,1964.00,1100,2160400
2017-06-20,10:30,1965.00,1966.00,1965.00,1965.00,1500,2948500
2017-06-20,10:25,1964.00,1964.00,1964.00,1964.00,300,589200
2017-06-20,10:20,1964.00,1964.00,1963.00,1964.00,900,1767500
2017-06-20,10:15,1963.00,1963.00,1963.00,1963.00,800,1570400
2017-06-20,10:10,1964.00,1964.00,1962.00,1962.00,900,1766900
2017-06-20,10:05,1964.00,1965.00,1964.00,1965.00,800,1571300
2017-06-20,10:00,1963.00,1963.00,1963.00,1963.00,100,196300
2017-06-20,09:55,1964.00,1964.00,1962.00,1962.00,500,981700
2017-06-20,09:50,1963.00,1965.00,1963.00,1965.00,1900,3732300
2017-06-20,09:45,1962.00,1963.00,1961.00,1962.00,1400,2747000
2017-06-20,09:40,1964.00,1964.00,1962.00,1962.00,400,785000
2017-06-20,09:35,1968.00,1968.00,1964.00,1965.00,3700,7272500
2017-06-20,09:30,1967.00,1968.00,1967.00,1967.00,400,787000
2017-06-20,09:25,1967.00,1971.00,1967.00,1971.00,4200,8268800
2017-06-20,09:20,1967.00,1968.00,1966.00,1967.00,1900,3737200
2017-06-20,09:15,1968.00,1969.00,1965.00,1966.00,1900,3738200
2017-06-20,09:10,1965.00,1967.00,1965.00,1967.00,3500,6880200
2017-06-20,09:05,1959.00,1964.00,1958.00,1964.00,3500,6861500
2017-06-20,09:00,1968.00,1968.00,1958.00,1960.00,5800,11398200
