日付,時刻,始値,高値,安値,終値,出来高,売買代金
2017-06-20,15:00,2663.00,2663.00,2663.00,2663.00,36400,96933200
2017-06-20,14:55,2667.00,2667.00,2664.00,2664.00,35800,95430900
2017-06-20,14:50,2670.00,2671.00,2667.00,2667.00,22200,59259300
2017-06-20,14:45,2670.00,2671.00,2669.00,2670.00,15200,40583500
2017-06-20,14:40,2670.00,2672.00,2669.00,2669.00,18900,50476500
2017-06-20,14:35,2670.00,2671.00,2670.00,2670.00,14000,37380100
2017-06-20,14:30,2670.00,2670.00,2669.00,2670.00,15800,42185600
2017-06-20,14:25,2670.00,2670.00,2669.00,2670.00,22700,60607400
2017-06-20,14:20,2670.00,2670.00,2669.00,2670.00,13400,35777500
2017-06-20,14:15,2670.00,2671.00,2669.00,2671.00,31500,84109000
2017-06-20,14:10,2670.00,2670.00,2669.00,2670.00,34700,92646500
2017-06-20,14:05,2670.00,2670.00,2669.00,2670.00,52400,139903500
2017-06-20,14:00,2666.00,2670.00,2666.00,2670.00,17100,45621900
2017-06-20,13:55,2666.00,2667.00,2666.00,2666.00,1900,5065500
2017-06-20,13:50,2666.00,2667.00,2666.00,2666.00,900,2399800
2017-06-20,13:45,2668.00,2668.00,2666.00,2667.00,1400,3733700
2017-06-20,13:40,2665.00,2668.00,2665.00,2668.00,5300,14131100
2017-06-20,13:35,2666.00,2666.00,2665.00,2665.00,3000,7995200
2017-06-20,13:30,2665.00,2666.00,2665.00,2665.00,3100,8261700
2017-06-20,13:25,2665.00,2666.00,2665.00,2665.00,4500,11992800
2017-06-20,13:20,2667.00,2667.00,2664.00,2665.00,7700,20521700
2017-06-20,13:15,2667.00,2669.00,2667.00,2668.00,11300,30146900
2017-06-20,13:10,2665.00,2668.00,2665.00,2667.00,7200,19198500
2017-06-20,13:05,2666.00,2666.00,2665.00,2665.00,800,2132400
2017-06-20,13:00,2667.00,2667.00,2665.00,2665.00,6100,16261400
2017-06-20,12:55,2667.00,2668.00,2666.00,2668.00,5000,13334400
2017-06-20,12:50,2669.00,2669.00,2667.00,2667.00,2400,6402600
2017-06-20,12:45,2666.00,2670.00,2666.00,2669.00,8900,23746300
2017-06-20,12:40,2666.00,2668.00,2666.00,2667.00,6500,17336200
2017-06-20,12:35,2666.00,2670.00,2665.00,2665.00,11600,30950000
2017-06-20,12:30,2662.00,2667.00,2662.00,2667.00,14600,38896800
2017-06-20,12:25,,,,,0,0
2017-06-20,12:20,,,,,0,0
2017-06-20,12:15,,,,,0,0
2017-06-20,12:10,,,,,0,0
2017-06-20,12:05,,,,,0,0
2017-06-20,12:00,,,,,0,0
2017-06-20,11:55,,,,,0,0
2017-06-20,11:50,,,,,0,0
2017-06-20,11:45,,,,,0,0
2017-06-20,11:40,,,,,0,0
2017-06-20,11:35,,,,,0,0
2017-06-20,11:30,,,,,0,0
2017-06-20,11:25,2667.00,2670.00,2666.00,2668.00,25800,68863300
2017-06-20,11:20,2667.00,2668.00,2665.00,2667.00,16000,42670500
2017-06-20,11:15,2666.00,2666.00,2665.00,2666.00,6100,16259300
2017-06-20,11:10,2664.00,2666.00,2664.00,2665.00,6400,17055000
2017-06-20,11:05,2666.00,2666.00,2664.00,2664.00,11100,29579000
2017-06-20,11:00,2668.00,2668.00,2666.00,2666.00,6600,17602400
2017-06-20,10:55,2666.00,2668.00,2665.00,2668.00,11900,31731800
2017-06-20,10:50,2669.00,2669.00,2667.00,2667.00,5400,14406700
2017-06-20,10:45,2669.00,2670.00,2668.00,2669.00,12000,32025700
2017-06-20,10:40,2668.00,2670.00,2668.00,2669.00,6000,16013000
2017-06-20,10:35,2665.00,2667.00,2665.00,2667.00,7900,21059000
2017-06-20,10:30,2667.00,2668.00,2664.00,2664.00,7600,20264800
2017-06-20,10:25,2666.00,2667.00,2666.00,2667.00,7200,19201900
2017-06-20,10:20,2668.00,2669.00,2666.00,2666.00,8200,21873300
2017-06-20,10:15,2668.00,2669.00,2668.00,2668.00,4100,10941300
2017-06-20,10:10,2668.00,2670.00,2668.00,2668.00,8700,23218300
2017-06-20,10:05,2666.00,2669.00,2666.00,2669.00,3500,9335700
2017-06-20,10:00,2663.00,2666.00,2663.00,2666.00,4800,12789000
2017-06-20,09:55,2663.00,2665.00,2661.00,2665.00,12700,33811200
2017-06-20,09:50,2660.00,2663.00,2659.00,2663.00,10900,29000800
2017-06-20,09:45,2663.00,2663.00,2661.00,2661.00,10700,28486300
2017-06-20,09:40,2666.00,2666.00,2664.00,2664.00,6500,17321700
2017-06-20,09:35,2667.00,2668.00,2666.00,2666.00,3800,10134600
2017-06-20,09:30,2666.00,2667.00,2665.00,2667.00,8700,23192700
2017-06-20,09:25,2668.00,2668.00,2665.00,2665.00,5600,14929600
2017-06-20,09:20,2669.00,2672.00,2666.00,2668.00,20100,53643800
2017-06-20,09:15,2671.00,2672.00,2667.00,2668.00,27400,73140200
2017-06-20,09:10,2670.00,2673.00,2664.00,2670.00,31100,82982400
2017-06-20,09:05,2682.00,2682.00,2668.00,2670.00,100900,269656800
2017-06-20,09:00,2684.00,2684.00,2669.00,2683.00,138400,370733400
