日付,時刻,始値,高値,安値,終値,出来高,売買代金
2017-06-20,15:00,5520.00,5520.00,5520.00,5520.00,39200,216384000
2017-06-20,14:55,5530.00,5530.00,5520.00,5520.00,6200,34236000
2017-06-20,14:50,5520.00,5530.00,5520.00,5520.00,5200,28723000
2017-06-20,14:45,5520.00,5530.00,5520.00,5530.00,6500,35885000
2017-06-20,14:40,5520.00,5520.00,5510.00,5520.00,12500,68998000
2017-06-20,14:35,5520.00,5530.00,5520.00,5520.00,9200,50785000
2017-06-20,14:30,5530.00,5530.00,5520.00,5520.00,1100,6076000
2017-06-20,14:25,5520.00,5530.00,5520.00,5520.00,1500,8282000
2017-06-20,14:20,5530.00,5530.00,5520.00,5530.00,7500,41474000
2017-06-20,14:15,5530.00,5540.00,5530.00,5540.00,1200,6640000
2017-06-20,14:10,5530.00,5530.00,5530.00,5530.00,400,2212000
2017-06-20,14:05,5530.00,5540.00,5530.00,5530.00,1000,5531000
2017-06-20,14:00,5530.00,5530.00,5530.00,5530.00,500,2765000
2017-06-20,13:55,5540.00,5540.00,5530.00,5530.00,1200,6637000
2017-06-20,13:50,5530.00,5540.00,5530.00,5530.00,4900,27102000
2017-06-20,13:45,5540.00,5540.00,5540.00,5540.00,400,2216000
2017-06-20,13:40,5530.00,5540.00,5530.00,5530.00,1400,7745000
2017-06-20,13:35,5540.00,5540.00,5530.00,5530.00,1300,7201000
2017-06-20,13:30,5540.00,5540.00,5530.00,5530.00,300,1661000
2017-06-20,13:25,5530.00,5540.00,5530.00,5540.00,2800,15497000
2017-06-20,13:20,5540.00,5540.00,5520.00,5540.00,15600,86267000
2017-06-20,13:15,5540.00,5540.00,5540.00,5540.00,200,1108000
2017-06-20,13:10,5530.00,5530.00,5530.00,5530.00,100,553000
2017-06-20,13:05,5530.00,5540.00,5530.00,5540.00,1200,6642000
2017-06-20,13:00,5530.00,5530.00,5530.00,5530.00,700,3871000
2017-06-20,12:55,5530.00,5530.00,5530.00,5530.00,200,1106000
2017-06-20,12:50,5530.00,5530.00,5530.00,5530.00,2700,14931000
2017-06-20,12:45,5540.00,5540.00,5530.00,5530.00,16900,93538000
2017-06-20,12:40,5530.00,5540.00,5530.00,5530.00,500,2767000
2017-06-20,12:35,5540.00,5540.00,5530.00,5530.00,300,1660000
2017-06-20,12:30,5530.00,5540.00,5530.00,5540.00,12500,69166000
2017-06-20,12:25,,,,,0,0
2017-06-20,12:20,,,,,0,0
2017-06-20,12:15,,,,,0,0
2017-06-20,12:10,,,,,0,0
2017-06-20,12:05,,,,,0,0
2017-06-20,12:00,,,,,0,0
2017-06-20,11:55,,,,,0,0
2017-06-20,11:50,,,,,0,0
2017-06-20,11:45,,,,,0,0
2017-06-20,11:40,,,,,0,0
2017-06-20,11:35,,,,,0,0
2017-06-20,11:30,5530.00,5530.00,5530.00,5530.00,600,3318000
2017-06-20,11:25,5540.00,5540.00,5530.00,5530.00,1000,5535000
2017-06-20,11:20,5530.00,5540.00,5530.00,5530.00,500,2766000
2017-06-20,11:15,5530.00,5540.00,5530.00,5540.00,1000,5536000
2017-06-20,11:10,5530.00,5540.00,5530.00,5530.00,1200,6640000
2017-06-20,11:05,5540.00,5540.00,5530.00,5530.00,3200,17716000
2017-06-20,11:00,5530.00,5540.00,5530.00,5540.00,8900,49303000
2017-06-20,10:55,5530.00,5530.00,5530.00,5530.00,3400,18802000
2017-06-20,10:50,5540.00,5540.00,5540.00,5540.00,200,1108000
2017-06-20,10:45,5530.00,5540.00,5530.00,5530.00,6700,37058000
2017-06-20,10:40,5520.00,5530.00,5520.00,5530.00,4400,24319000
2017-06-20,10:35,5520.00,5520.00,5520.00,5520.00,5800,32016000
2017-06-20,10:30,5520.00,5530.00,5510.00,5520.00,14100,77834000
2017-06-20,10:25,5520.00,5520.00,5510.00,5510.00,1200,6620000
2017-06-20,10:20,5520.00,5520.00,5520.00,5520.00,300,1656000
2017-06-20,10:15,5510.00,5520.00,5510.00,5510.00,2400,13230000
2017-06-20,10:10,5490.00,5510.00,5490.00,5510.00,44400,244154000
2017-06-20,10:05,5490.00,5490.00,5490.00,5490.00,1700,9333000
2017-06-20,10:00,5480.00,5490.00,5480.00,5490.00,5600,30732000
2017-06-20,09:55,5480.00,5480.00,5480.00,5480.00,6900,37812000
2017-06-20,09:50,5490.00,5490.00,5480.00,5490.00,16900,92780000
2017-06-20,09:45,5500.00,5500.00,5490.00,5490.00,300,1649000
2017-06-20,09:40,5490.00,5500.00,5490.00,5500.00,400,2199000
2017-06-20,09:35,5490.00,5490.00,5490.00,5490.00,3300,18117000
2017-06-20,09:30,5500.00,5500.00,5490.00,5500.00,7600,41737000
2017-06-20,09:25,5490.00,5500.00,5490.00,5490.00,2200,12082000
2017-06-20,09:20,5490.00,5500.00,5490.00,5500.00,2600,14283000
2017-06-20,09:15,5490.00,5500.00,5480.00,5480.00,3200,17571000
2017-06-20,09:10,5470.00,5500.00,5470.00,5500.00,14700,80661000
2017-06-20,09:05,5460.00,5470.00,5440.00,5470.00,11800,64414000
2017-06-20,09:00,5480.00,5480.00,5450.00,5460.00,17500,95821000
