日付,時刻,始値,高値,安値,終値,出来高,売買代金
2017-06-20,15:00,290.00,290.00,290.00,290.00,1200,348000
2017-06-20,14:55,289.00,290.00,289.00,290.00,500,144900
2017-06-20,14:50,289.00,289.00,289.00,289.00,500,144500
2017-06-20,14:45,290.00,290.00,290.00,290.00,200,58000
2017-06-20,14:40,290.00,290.00,290.00,290.00,100,29000
2017-06-20,14:35,290.00,290.00,290.00,290.00,100,29000
2017-06-20,14:30,289.00,290.00,289.00,290.00,300,86900
2017-06-20,14:25,290.00,290.00,290.00,290.00,100,29000
2017-06-20,14:20,290.00,290.00,288.00,288.00,3800,1096700
2017-06-20,14:15,291.00,291.00,291.00,291.00,500,145500
2017-06-20,14:10,290.00,292.00,290.00,292.00,3600,1050900
2017-06-20,14:05,290.00,291.00,290.00,291.00,600,174400
2017-06-20,14:00,,,,,0,0
2017-06-20,13:55,290.00,290.00,290.00,290.00,100,29000
2017-06-20,13:50,,,,,0,0
2017-06-20,13:45,289.00,290.00,289.00,290.00,500,144600
2017-06-20,13:40,290.00,290.00,290.00,290.00,300,87000
2017-06-20,13:35,290.00,290.00,290.00,290.00,100,29000
2017-06-20,13:30,,,,,0,0
2017-06-20,13:25,290.00,290.00,290.00,290.00,1300,377000
2017-06-20,13:20,,,,,0,0
2017-06-20,13:15,290.00,290.00,290.00,290.00,100,29000
2017-06-20,13:10,289.00,289.00,289.00,289.00,400,115600
2017-06-20,13:05,,,,,0,0
2017-06-20,13:00,288.00,288.00,288.00,288.00,200,57600
2017-06-20,12:55,,,,,0,0
2017-06-20,12:50,,,,,0,0
2017-06-20,12:45,288.00,288.00,288.00,288.00,200,57600
2017-06-20,12:40,288.00,288.00,288.00,288.00,1700,489600
2017-06-20,12:35,,,,,0,0
2017-06-20,12:30,290.00,290.00,288.00,288.00,1200,346500
2017-06-20,12:25,,,,,0,0
2017-06-20,12:20,,,,,0,0
2017-06-20,12:15,,,,,0,0
2017-06-20,12:10,,,,,0,0
2017-06-20,12:05,,,,,0,0
2017-06-20,12:00,,,,,0,0
2017-06-20,11:55,,,,,0,0
2017-06-20,11:50,,,,,0,0
2017-06-20,11:45,,,,,0,0
2017-06-20,11:40,,,,,0,0
2017-06-20,11:35,,,,,0,0
2017-06-20,11:30,,,,,0,0
2017-06-20,11:25,290.00,290.00,290.00,290.00,1000,290000
2017-06-20,11:20,,,,,0,0
2017-06-20,11:15,290.00,290.00,290.00,290.00,100,29000
2017-06-20,11:10,290.00,290.00,290.00,290.00,100,29000
2017-06-20,11:05,289.00,290.00,289.00,290.00,400,115700
2017-06-20,11:00,,,,,0,0
2017-06-20,10:55,290.00,290.00,289.00,289.00,1100,318300
2017-06-20,10:50,291.00,291.00,291.00,291.00,300,87300
2017-06-20,10:45,,,,,0,0
2017-06-20,10:40,,,,,0,0
2017-06-20,10:35,291.00,291.00,291.00,291.00,100,29100
2017-06-20,10:30,,,,,0,0
2017-06-20,10:25,,,,,0,0
2017-06-20,10:20,293.00,293.00,293.00,293.00,600,175800
2017-06-20,10:15,,,,,0,0
2017-06-20,10:10,,,,,0,0
2017-06-20,10:05,290.00,291.00,289.00,289.00,3500,1016200
2017-06-20,10:00,291.00,291.00,288.00,289.00,4400,1274000
2017-06-20,09:55,298.00,299.00,291.00,291.00,21500,6363400
2017-06-20,09:50,295.00,298.00,294.00,298.00,8200,2428600
2017-06-20,09:45,296.00,296.00,295.00,295.00,800,236100
2017-06-20,09:40,295.00,297.00,295.00,297.00,6200,1840900
2017-06-20,09:35,295.00,295.00,295.00,295.00,1100,324500
2017-06-20,09:30,,,,,0,0
2017-06-20,09:25,295.00,295.00,295.00,295.00,100,29500
2017-06-20,09:20,,,,,0,0
2017-06-20,09:15,,,,,0,0
2017-06-20,09:10,,,,,0,0
2017-06-20,09:05,297.00,297.00,297.00,297.00,1300,386100
2017-06-20,09:00,293.00,296.00,293.00,296.00,18700,5525100
